Job Id,Experience,Qualifications,Work Type,Job Title,Role,Job Description,Skills,Company
12a49e8e-513e-40ca-bb34-4e79bf492039,3 to 9 Years,B.Com,Intern,Electrical Engineer,Power Systems Engineer,"Power Systems Engineers design and maintain electrical power systems. They work on generation, transmission, and distribution of electrical power, focusing on safety and efficiency.",Electrical engineering Power system analysis Renewable energy systems Control systems Safety regulations,DTE Energy
8a1fd7cd-97db-4b86-b237-bd661ba8c2e6,3 to 9 Years,MCA,Temporary,Financial Advisor,Retirement Planner,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.",Retirement planning Social security Investment products Tax planning Estate planning,Norwegian Cruise Line Holdings Ltd.
7b816e13-1fa3-4d47-a724-878322a2de12,2 to 11 Years,MBA,Part-Time,Psychologist,School Psychologist,"School Psychologists work in educational settings, supporting students emotional and academic development. They provide counseling and assessments to enhance learning outcomes.",School psychology Special education knowledge Assessment and testing Individualized education plans Collaboration skills,Molina Healthcare
fdc12de0-c826-4b12-9814-3a5836f4f58d,0 to 12 Years,MBA,Intern,Physical Therapist,Pediatric Physical Therapist,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.",Pediatric rehabilitation Developmental assessments Child psychology knowledge,Lendlease Group
d0831963-633d-432b-83af-d86f7282c294,4 to 14 Years,B.Tech,Temporary,Pediatrician,Pediatric Surgeon,"Pediatric Surgeons specialize in performing surgical procedures on children, including infants and adolescents. They diagnose surgical conditions, perform surgeries, and collaborate with other healthcare professionals to ensure the best outcomes.",Pediatric surgery Surgical procedures for children Operating room protocols Patient care Surgical techniques Pediatric anesthesia,Science Applications International
470af003-e671-483e-94aa-a7bffc1021b7,3 to 12 Years,BA,Temporary,Legal Advisor,Legal Counsel,"As a Legal Counsel, your responsibilities include providing legal advice, drafting contracts, and ensuring compliance with laws and regulations. You will represent the company in legal matters, negotiate agreements, and mitigate legal risks. Your role involves staying informed about changes in the law and advising management on legal issues affecting the business.",Legal counsel Legal advice Contract negotiation Legal research Litigation support Client representation Legal writing Regulatory compliance,Cleveland-Cliffs
05aedd0c-72df-4994-92a9-93e325669305,5 to 8 Years,BA,Full-Time,Web Developer,Full-Stack Developer,"Full-Stack Developers are skilled in both frontend and backend development. They can work on all aspects of web application development, from creating user interfaces to designing databases and server infrastructure, providing end-to-end solutions.",Frontend and backend development Database integration Problem-solving API knowledge,NVR
d2ad90b5-ffd3-41a0-8f17-0c1c73fc20ca,0 to 8 Years,B.Tech,Contract,Chemical Engineer,Quality Control Engineer,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",CBRE Group
25eecc54-a569-4730-931a-8420133f0b33,2 to 8 Years,MBA,Full-Time,Digital Marketing Specialist,Social Media Manager,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",American Express
0dd05a51-5633-4d06-82ef-fad1d023e833,3 to 11 Years,PhD,Intern,Nurse Manager,Nursing Director,"Nursing Directors oversee nursing departments in healthcare facilities. They manage nursing staff, develop policies and procedures, and ensure the delivery of high-quality patient care while adhering to regulatory standards.",Nursing management Patient care coordination Staff supervision Compliance with healthcare regulations Quality improvement Leadership skills,CRH (China Resources Holdings)
3d26374c-927f-4614-a4b8-334ebbab31e5,4 to 9 Years,MBA,Part-Time,Financial Controller,Finance Manager,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning",Avast
15237d58-9d7d-4f0c-bbbb-515ff553aba1,1 to 12 Years,BCA,Temporary,Financial Analyst,Financial Planner,"Financial Planners help clients achieve their financial goals by providing personalized financial advice and investment strategies. They assess clients financial situations, develop financial plans, and offer recommendations on savings, investments, and retirement planning.",Financial planning Investment strategy Retirement planning Tax knowledge,Paccar
90759b63-5de5-4b9c-9ecd-a1571702fcba,2 to 10 Years,BA,Full-Time,Project Manager,IT Project Manager,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.",Project management Team leadership Risk management Budgeting Communication skills,Graybar Electric
9c255bd5-2ca5-46e4-9a87-a849b46c0a7d,3 to 9 Years,B.Tech,Temporary,UX/UI Designer,User Experience Designer,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Larsen & Toubro Infotech
7133c7a2-e343-40f9-a825-559bfafda457,4 to 15 Years,M.Com,Contract,Executive Assistant,Personal Assistant,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.",Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,Thermo Fisher Scientific
bd1bd2e9-c53a-4913-8a2f-26b260536986,3 to 13 Years,BBA,Full-Time,Physical Therapist,Geriatric Physical Therapist,"Focus on the physical therapy needs of elderly patients, addressing mobility and age-related conditions.",Geriatric rehabilitation Fall prevention Elderly patient care,Goodman Group
088e994d-d1fa-40b3-a420-ce6cf9f0cbe5,2 to 11 Years,BA,Temporary,Software Tester,Quality Assurance Analyst,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",General Motors
6c54f801-0e7e-4bdc-8ff7-77acbbc31e3d,0 to 8 Years,BCA,Temporary,Occupational Therapist,Mental Health Occupational Therapist,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,Marriott International
c62706c9-e5d0-4adc-a6b5-6104c5afbff5,0 to 8 Years,PhD,Contract,Urban Planner,Transportation Planner,"Transportation Planners design and manage transportation systems. They optimize traffic flow, plan public transit routes, and enhance overall transportation efficiency.",Transportation planning Traffic engineering GIS proficiency Public transportation Project management,Hindustan Zinc
